buy,495975.4000000005,1652027540.525566
sell,500010.2000000005,1652027540.821972
buy,495975.2000000005,1652027541.1290474
buy,491940.4000000005,1652027541.44114
buy,487905.4000000005,1652027541.7429788
sell,491939.8000000005,1652027542.6696546
sell,495973.8000000005,1652027543.3163044
sell,500009.0000000005,1652027543.9333646
buy,495977.40000000055,1652027545.4381268
sell,500007.60000000056,1652027545.7534306
buy,495978.0000000006,1652027549.609978
sell,500007.4000000006,1652027549.915564
buy,495975.6000000006,1652027558.9872942
buy,491943.6000000006,1652027559.2851048
buy,487911.6000000006,1652027559.5896783
sell,491944.4000000006,1652027559.9040265
sell,495977.2000000006,1652027560.2001715
sell,500010.0000000006,1652027560.4986928
buy,495976.2000000006,1652027573.9756713
buy,491942.4000000006,1652027574.27039
sell,495976.2000000006,1652027574.555888
sell,500010.0000000006,1652027574.8461185
buy,495976.2000000006,1652027584.5997431
buy,491942.6000000006,1652027584.9072418
sell,495976.2000000006,1652027585.2107759
sell,500009.80000000057,1652027585.5127869
buy,495975.80000000057,1652027594.8664482
buy,491941.60000000056,1652027595.1711178
buy,487907.40000000055,1652027595.4789171
sell,491941.60000000056,1652027595.7821558
sell,495975.80000000057,1652027596.1037874
sell,500010.0000000006,1652027596.4339862
buy,495975.60000000056,1652027606.3183126
buy,491941.40000000055,1652027606.6253119
buy,487906.80000000057,1652027606.9312885
sell,491941.60000000056,1652027607.2339084
sell,495976.40000000055,1652027607.5338347
sell,500011.40000000055,1652027607.8243742
buy,495975.40000000055,1652027619.3419392
buy,491939.80000000057,1652027619.638824
sell,495975.80000000057,1652027619.9413476
sell,500012.0000000006,1652027620.2416594
buy,495975.2000000006,1652027630.812674
buy,491938.4000000006,1652027631.1052513
sell,495975.2000000006,1652027631.9870381
sell,500012.0000000006,1652027632.284929
buy,495976.60000000056,1652027640.9909794
buy,491941.20000000054,1652027641.2940998
sell,495976.8000000005,1652027642.186524
sell,500012.0000000005,1652027642.495473
buy,495977.40000000055,1652027651.8398416
buy,491942.80000000057,1652027652.1421072
sell,495977.80000000057,1652027653.0520275
sell,500012.80000000057,1652027653.354719
buy,495978.80000000057,1652027664.4163675
buy,491945.0000000006,1652027664.7177517
sell,495979.0000000006,1652027665.0247016
sell,500013.4000000006,1652027665.3346772
buy,495979.4000000006,1652027676.2392056
sell,500012.4000000006,1652027677.1910717
buy,495979.4000000006,1652027686.2643082
buy,491946.8000000006,1652027686.5640116
buy,487914.00000000064,1652027687.5088825
sell,491946.6000000006,1652027687.8314285
sell,495979.2000000006,1652027688.1404605
sell,500011.80000000057,1652027688.4291785
buy,495980.0000000006,1652027693.7560158
sell,500011.80000000057,1652027694.052789
buy,495982.0000000006,1652027703.589024
buy,491952.4000000006,1652027703.8925796
sell,495982.0000000006,1652027704.1995158
sell,500011.60000000056,1652027704.4883883
buy,495982.0000000006,1652027704.8009274
sell,500011.60000000056,1652027705.109074
buy,495982.60000000056,1652027706.3656917
sell,500011.0000000006,1652027706.9892097
buy,495981.80000000057,1652027711.192647
sell,500011.40000000055,1652027711.4819794
buy,495982.0000000005,1652027722.1302483
buy,491953.0000000005,1652027722.437637
sell,495982.0000000005,1652027723.3983798
sell,500011.0000000005,1652027723.7127233
buy,495982.8000000005,1652027732.2995374
sell,500011.0000000005,1652027732.5813382
buy,495980.6000000005,1652027741.9774418
buy,491949.8000000005,1652027742.271337
sell,495980.6000000005,1652027742.5824122
sell,500011.4000000005,1652027742.8847556
buy,495979.00000000047,1652027752.9981232
buy,491946.4000000005,1652027753.2901428
sell,495978.8000000005,1652027753.5808125
sell,500011.20000000054,1652027753.8902645
buy,495977.0000000005,1652027760.6753318
sell,500011.20000000054,1652027760.983785
buy,495976.8000000005,1652027762.4676998
sell,500011.6000000005,1652027763.34047
buy,495976.8000000005,1652027763.6379006
sell,500012.0000000005,1652027763.9302955
buy,495978.6000000005,1652027774.353839
buy,491944.8000000005,1652027774.6874437
sell,495979.20000000054,1652027775.6411426
sell,500013.60000000056,1652027775.9698417
buy,495979.40000000055,1652027788.2594347
buy,491945.20000000054,1652027788.5486794
sell,495979.40000000055,1652027788.839456
sell,500013.40000000055,1652027789.1259582
buy,495978.20000000054,1652027792.8279512
sell,500013.40000000055,1652027793.1650662
buy,495978.80000000057,1652027802.8716838
buy,491944.2000000006,1652027803.182056
sell,495979.0000000006,1652027803.4712167
sell,500013.80000000057,1652027803.7628222
buy,495977.0000000006,1652027813.784987
buy,491940.4000000006,1652027814.099625
buy,487903.6000000006,1652027814.9916756
sell,491940.2000000006,1652027815.2952666
sell,495977.0000000006,1652027815.6172345
sell,500013.4000000006,1652027815.9153664
buy,495977.0000000006,1652027825.8810794
buy,491940.60000000056,1652027826.182302
buy,487904.20000000054,1652027826.483021
sell,491940.60000000056,1652027826.7704968
sell,495977.20000000054,1652027827.0701907
sell,500013.8000000005,1652027827.3832448
buy,495977.0000000005,1652027837.5340588
buy,491940.20000000054,1652027837.84882
sell,495976.8000000005,1652027838.77932
sell,500013.8000000005,1652027839.095252
buy,495978.4000000005,1652027847.9619052
sell,500013.8000000005,1652027848.284869
buy,495978.4000000005,1652027858.1446464
buy,491943.00000000047,1652027858.4397008
buy,487907.80000000045,1652027859.0335238
buy,483872.40000000043,1652027859.629909
buy,479837.2000000004,1652027860.2549171
buy,475802.0000000004,1652027861.2401114
sell,479837.2000000004,1652027861.564309
sell,483872.40000000043,1652027861.9018695
sell,487907.80000000045,1652027862.217128
sell,491943.2000000005,1652027862.519527
sell,495978.4000000005,1652027862.8205895
sell,500013.6000000005,1652027863.1258435
buy,495978.8000000005,1652027872.5118835
buy,491944.0000000005,1652027872.8155248
buy,487909.20000000054,1652027873.1307175
sell,491944.0000000005,1652027873.4467263
sell,495978.8000000005,1652027873.7585478
sell,500013.6000000005,1652027874.089097
buy,495978.8000000005,1652027878.0291755
sell,500013.8000000005,1652027878.3307998
buy,495978.4000000005,1652027888.332577
buy,491942.8000000005,1652027889.2455556
sell,495978.6000000005,1652027889.5457401
sell,500014.4000000005,1652027889.883887
buy,495978.8000000005,1652027890.8112993
sell,500014.4000000005,1652027891.1001277
buy,495978.4000000005,1652027900.8951235
buy,491942.4000000005,1652027901.219193
sell,495978.4000000005,1652027901.5407295
sell,500014.4000000005,1652027901.861672
buy,495978.2000000005,1652027902.4319828
sell,500014.6000000005,1652027902.7318797
buy,495977.8000000005,1652027912.5932612
buy,491941.6000000005,1652027912.8977742
sell,495978.0000000005,1652027913.2029762
sell,500014.8000000005,1652027913.5169373
buy,495978.0000000005,1652027924.190976
buy,491941.0000000005,1652027924.4993463
sell,495978.20000000054,1652027925.4523087
sell,500015.20000000054,1652027925.7606976
buy,495978.20000000054,1652027931.8913805
sell,500015.20000000054,1652027932.2162724
buy,495977.40000000055,1652027935.5130515
sell,500016.20000000054,1652027936.393422
buy,495978.40000000055,1652027938.1798944
sell,500015.80000000057,1652027938.4810412
buy,495977.2000000006,1652027941.7701797
sell,500015.80000000057,1652027942.0683026
buy,495978.2000000006,1652027952.462992
buy,491940.6000000006,1652027952.776354
sell,495978.2000000006,1652027953.08634
sell,500015.80000000057,1652027953.4045308
buy,495977.60000000056,1652027962.8879
buy,491939.60000000056,1652027963.1896653
sell,495977.60000000056,1652027963.487191
sell,500015.80000000057,1652027963.7884107
buy,495978.2000000006,1652027973.8693476
buy,491940.2000000006,1652027974.1962814
sell,495978.2000000006,1652027974.5213482
sell,500015.6000000006,1652027974.8515186
buy,495976.6000000006,1652027985.0363054
buy,491937.8000000006,1652027985.3696697
sell,495976.8000000006,1652027986.2936
sell,500015.6000000006,1652027986.5976574
buy,495976.4000000006,1652027993.539673
sell,500015.4000000006,1652027993.8537962
buy,495976.2000000006,1652027994.1600618
sell,500015.6000000006,1652027994.4542322
buy,495977.00000000064,1652028004.195866
buy,491938.40000000066,1652028004.4678566
sell,495976.40000000066,1652028004.759079
sell,500014.40000000066,1652028005.0429885
buy,495975.8000000007,1652028008.6078725
buy,491937.0000000007,1652028008.9005783
buy,487898.4000000007,1652028009.200218
sell,491937.0000000007,1652028009.509721
sell,495975.6000000007,1652028009.830255
sell,500014.20000000065,1652028010.160683
buy,495974.00000000064,1652028015.8892808
sell,500014.8000000006,1652028016.1929777
buy,495974.4000000006,1652028027.3473978
buy,491934.4000000006,1652028027.6564665
sell,495974.4000000006,1652028027.9620328
sell,500014.6000000006,1652028028.2713575
buy,495973.4000000006,1652028038.456318
sell,500014.4000000006,1652028039.3595462
buy,495973.4000000006,1652028041.4667003
sell,500014.4000000006,1652028042.07258
buy,495971.8000000006,1652028051.362014
buy,491929.20000000065,1652028051.6603556
buy,487886.40000000066,1652028052.5586371
buy,483843.8000000007,1652028052.8652894
buy,479801.2000000007,1652028053.1634362
buy,475758.60000000073,1652028053.7895916
buy,471716.00000000076,1652028054.3898826
buy,467673.20000000077,1652028054.702764
sell,471716.00000000076,1652028055.034348
sell,475758.80000000075,1652028055.367453
sell,479801.20000000077,1652028055.6977558
sell,483843.4000000008,1652028056.0161345
sell,487886.00000000076,1652028056.3294008
sell,491928.20000000077,1652028056.6417465
sell,495970.20000000077,1652028056.949608
sell,500012.20000000077,1652028057.2471066
buy,495969.80000000075,1652028065.4150794
buy,491927.4000000007,1652028065.7228534
sell,495969.80000000075,1652028066.9425678
sell,500012.00000000076,1652028067.24896
buy,495968.4000000008,1652028075.4637218
buy,491925.20000000077,1652028076.1071818
buy,487881.4000000008,1652028076.4198782
sell,491925.20000000077,1652028076.7327085
sell,495969.00000000076,1652028077.0465367
sell,500013.00000000076,1652028077.357805
buy,495967.00000000076,1652028088.3940625
buy,491921.20000000077,1652028088.6923776
sell,495967.6000000008,1652028089.5871065
sell,500013.6000000008,1652028089.8817487
buy,495968.0000000008,1652028100.6585686
buy,491922.6000000008,1652028100.9640045
sell,495967.8000000008,1652028101.261693
sell,500012.8000000008,1652028101.5506015
buy,495968.6000000008,1652028110.6485832
buy,491924.4000000008,1652028110.9595785
sell,495968.4000000008,1652028111.6023345
sell,500012.4000000008,1652028111.9036634
buy,495968.6000000008,1652028118.1454635
sell,500012.20000000077,1652028118.45169
buy,495968.6000000008,1652028119.344684
sell,500011.8000000008,1652028119.6337016
buy,495968.2000000008,1652028119.9223907
sell,500011.8000000008,1652028120.21798
buy,495968.2000000008,1652028122.6682117
sell,500011.8000000008,1652028122.964312
buy,495969.2000000008,1652028132.5078256
buy,491926.40000000084,1652028132.8010595
buy,487884.0000000008,1652028133.6952813
buy,483841.6000000008,1652028134.5815196
sell,487883.8000000008,1652028135.502976
sell,491926.8000000008,1652028136.1063244
sell,495970.2000000008,1652028136.4000401
sell,500013.60000000085,1652028136.695066
buy,495970.0000000009,1652028152.441683
buy,491927.0000000009,1652028152.7313628
sell,495970.4000000009,1652028153.0277424
sell,500014.0000000009,1652028153.31825
buy,495970.4000000009,1652028164.3057795
buy,491926.2000000009,1652028164.6065385
sell,495970.6000000009,1652028164.9073658
sell,500015.00000000093,1652028165.2154803
buy,495971.40000000095,1652028176.0209768
buy,491927.60000000097,1652028176.3155015
sell,495971.40000000095,1652028177.232132
sell,500015.20000000094,1652028177.5691426
buy,495971.60000000097,1652028187.0201223
buy,491928.20000000094,1652028187.3158178
sell,495971.60000000097,1652028188.2013118
sell,500015.20000000094,1652028188.50965
buy,495971.20000000094,1652028194.7968893
sell,500014.8000000009,1652028195.1005604
buy,495970.20000000094,1652028204.5580397
buy,491925.20000000094,1652028204.8603299
sell,495969.8000000009,1652028205.160585
sell,500015.4000000009,1652028205.4619296
buy,495970.4000000009,1652028216.0984778
buy,491925.2000000009,1652028216.3739536
sell,495970.4000000009,1652028216.6701288
sell,500015.6000000009,1652028216.9676983
buy,495970.4000000009,1652028226.8865862
buy,491925.2000000009,1652028227.1796908
sell,495970.4000000009,1652028227.451879
sell,500015.6000000009,1652028227.7341816
buy,495970.00000000093,1652028235.7365584
sell,500015.6000000009,1652028236.6021838
buy,495970.4000000009,1652028238.336856
sell,500015.6000000009,1652028238.903659
buy,495971.8000000009,1652028246.6141667
buy,491928.20000000094,1652028247.184107
buy,487884.60000000097,1652028247.7657895
buy,483840.800000001,1652028248.4177084
buy,479797.200000001,1652028249.0067403
sell,483841.200000001,1652028249.6216667
sell,487885.000000001,1652028249.9159606
sell,491928.400000001,1652028250.2303824
sell,495972.000000001,1652028250.5314424
sell,500015.60000000097,1652028250.8338854
buy,495972.20000000094,1652028259.776644
buy,491928.8000000009,1652028260.0709374
buy,487885.20000000094,1652028260.364748
sell,491928.60000000097,1652028260.6548965
sell,495972.000000001,1652028261.2462418
sell,500015.60000000097,1652028261.543087
buy,495972.000000001,1652028266.940986
sell,500015.60000000097,1652028267.239847
buy,495973.20000000094,1652028270.518528
sell,500015.8000000009,1652028270.8308282
buy,495973.00000000093,1652028280.9606283
buy,491930.20000000094,1652028281.2668307
sell,495973.20000000094,1652028282.1964915
sell,500015.8000000009,1652028282.500947
buy,495972.6000000009,1652028292.133761
buy,491929.6000000009,1652028293.0168862
sell,495972.6000000009,1652028293.3139837
sell,500015.2000000009,1652028293.6103745
buy,495972.0000000009,1652028298.570443
sell,500015.2000000009,1652028299.1834974
buy,495972.6000000009,1652028304.6038666
sell,500014.8000000009,1652028305.1964185
buy,495972.20000000094,1652028309.4893248
sell,500014.40000000095,1652028309.8173966
buy,495972.800000001,1652028313.5664861
sell,500014.40000000095,1652028313.8668637
buy,495972.800000001,1652028315.9683235
buy,491931.40000000095,1652028316.2642446
sell,495973.00000000093,1652028316.5631433
buy,491931.40000000095,1652028316.8549342
sell,495972.60000000097,1652028317.1585968
buy,491931.40000000095,1652028317.4514036
sell,495972.60000000097,1652028317.7530248
sell,500013.800000001,1652028318.0565827
buy,495972.800000001,1652028318.9367232
sell,500013.800000001,1652028319.230185
buy,495972.800000001,1652028319.5272925
sell,500014.200000001,1652028319.8240993
buy,495973.200000001,1652028320.4289088
sell,500014.200000001,1652028321.036229
buy,495972.600000001,1652028329.895437
sell,500013.80000000104,1652028330.1959453
buy,495973.00000000105,1652028339.5095158
buy,491932.20000000106,1652028339.8086963
sell,495973.00000000105,1652028340.1103172
sell,500014.4000000011,1652028340.4156406
buy,495972.8000000011,1652028351.2657893
buy,491931.0000000011,1652028351.5624602
sell,495972.8000000011,1652028351.8732736
sell,500014.6000000011,1652028352.1882386
buy,495970.6000000011,1652028361.8893368
buy,491927.0000000011,1652028362.1915486
sell,495970.40000000113,1652028362.4996686
sell,500014.40000000113,1652028362.8061466
buy,495970.40000000113,1652028373.3237076
buy,491926.40000000113,1652028373.6373072
sell,495970.0000000011,1652028373.9589036
sell,500013.8000000011,1652028374.2518997
buy,495969.4000000011,1652028383.2534823
buy,491925.00000000105,1652028383.561212
sell,495969.20000000106,1652028383.8641284
sell,500013.4000000011,1652028384.1606529
buy,495969.20000000106,1652028385.9820497
buy,491925.20000000106,1652028386.5766664
buy,487881.20000000106,1652028386.8813422
sell,491925.4000000011,1652028387.1755652
buy,487881.20000000106,1652028387.4799602
sell,491925.4000000011,1652028387.778215
sell,495969.6000000011,1652028388.075868
sell,500013.6000000011,1652028388.6560671
buy,495970.4000000011,1652028397.993828
buy,491927.4000000011,1652028398.2804766
sell,495969.8000000011,1652028399.519434
sell,500012.2000000011,1652028399.8469646
buy,495969.2000000011,1652028407.9278643
buy,491926.8000000011,1652028408.228095
sell,495969.0000000011,1652028408.8242645
sell,500011.2000000011,1652028409.137561
buy,495968.40000000113,1652028414.5630705
sell,500011.2000000011,1652028414.860172
buy,495968.60000000114,1652028423.8905826
buy,491925.80000000115,1652028424.187631
sell,495968.60000000114,1652028424.505813
sell,500011.40000000113,1652028424.8230581
buy,495968.80000000115,1652028434.7746108
buy,491926.2000000012,1652028435.084422
sell,495968.80000000115,1652028435.6931577
sell,500011.40000000113,1652028435.99913
buy,495969.40000000113,1652028441.0798817
sell,500011.40000000113,1652028441.6899388
buy,495969.2000000011,1652028446.6016757
